Node;GeneratorType;Period;genInstalledCap_MW;;;;
Slovakia;Bioexisting;2045-2050;32.14285714;;;;
Slovakia;Bioexisting;2050-2055;0;;;;
Slovakia;Bioexisting;2055-2060;0;;;;
Austria;Bio10cofiring;2020-2025;0.000983299;;;;
Austria;Bio10cofiring;2025-2030;0.00132268;;;;
Austria;Bio10cofiring;2030-2035;0.001349725;;;;
Austria;Bio10cofiring;2035-2040;0.00136831;;;;
Austria;Bio10cofiring;2040-2045;0.001374047;;;;
Austria;Bio10cofiring;2045-2050;0.001381991;;;;
Austria;Bio10cofiring;2050-2055;0.001393338;;;;
Austria;Bio10cofiring;2055-2060;0.001402218;;;;
Belgium;Bio10cofiring;2020-2025;0.001807529;;;;
Belgium;Bio10cofiring;2025-2030;0.005679663;;;;
Belgium;Bio10cofiring;2030-2035;0.005700077;;;;
Belgium;Bio10cofiring;2035-2040;0.005710519;;;;
Belgium;Bio10cofiring;2040-2045;0.005715454;;;;
Belgium;Bio10cofiring;2045-2050;0.005724643;;;;
Belgium;Bio10cofiring;2050-2055;0.005727597;;;;
Belgium;Bio10cofiring;2055-2060;0.005733639;;;;
Bulgaria;Bio10cofiring;2020-2025;0.000345062;;;;
Bulgaria;Bio10cofiring;2025-2030;0.001364464;;;;
Bulgaria;Bio10cofiring;2030-2035;0.001388098;;;;
Bulgaria;Bio10cofiring;2035-2040;0.001405013;;;;
Bulgaria;Bio10cofiring;2040-2045;0.001410427;;;;
Bulgaria;Bio10cofiring;2045-2050;0.001417374;;;;
Bulgaria;Bio10cofiring;2050-2055;0.001425138;;;;
Bulgaria;Bio10cofiring;2055-2060;0.001430763;;;;
Switzerland;Bio10cofiring;2020-2025;0;;;;
Switzerland;Bio10cofiring;2025-2030;0;;;;
Switzerland;Bio10cofiring;2030-2035;0;;;;
Switzerland;Bio10cofiring;2035-2040;0;;;;
Switzerland;Bio10cofiring;2040-2045;0;;;;
Switzerland;Bio10cofiring;2045-2050;0;;;;
Switzerland;Bio10cofiring;2050-2055;0;;;;
Switzerland;Bio10cofiring;2055-2060;0;;;;
CzechR;Bio10cofiring;2020-2025;0.000640071;;;;
CzechR;Bio10cofiring;2025-2030;0.001489787;;;;
CzechR;Bio10cofiring;2030-2035;0.001538487;;;;
CzechR;Bio10cofiring;2035-2040;0.001547134;;;;
CzechR;Bio10cofiring;2040-2045;0.001554021;;;;
CzechR;Bio10cofiring;2045-2050;0.001567979;;;;
CzechR;Bio10cofiring;2050-2055;0.001577203;;;;
CzechR;Bio10cofiring;2055-2060;0.001592007;;;;
Germany;Bio10cofiring;2020-2025;0.000594307;;;;
Germany;Bio10cofiring;2025-2030;0.00180034;;;;
Germany;Bio10cofiring;2030-2035;0.001804781;;;;
Germany;Bio10cofiring;2035-2040;0.001807637;;;;
Germany;Bio10cofiring;2040-2045;0.001819963;;;;
Germany;Bio10cofiring;2045-2050;0.001834077;;;;
Germany;Bio10cofiring;2050-2055;0.001842483;;;;
Germany;Bio10cofiring;2055-2060;0.001857312;;;;
Denmark;Bio10cofiring;2020-2025;0.000413512;;;;
Denmark;Bio10cofiring;2025-2030;0.00146165;;;;
Denmark;Bio10cofiring;2030-2035;0.001498146;;;;
Denmark;Bio10cofiring;2035-2040;0.001515374;;;;
Denmark;Bio10cofiring;2040-2045;0.001517712;;;;
Denmark;Bio10cofiring;2045-2050;0.00152514;;;;
Denmark;Bio10cofiring;2050-2055;0.001536186;;;;
Denmark;Bio10cofiring;2055-2060;0.001541728;;;;
Estonia;Bio10cofiring;2020-2025;0.004872607;;;;
Estonia;Bio10cofiring;2025-2030;0.005224905;;;;
Estonia;Bio10cofiring;2030-2035;0.005235675;;;;
Estonia;Bio10cofiring;2035-2040;0.005261562;;;;
Estonia;Bio10cofiring;2040-2045;0.005266528;;;;
Estonia;Bio10cofiring;2045-2050;0.005275519;;;;
Estonia;Bio10cofiring;2050-2055;0.005279053;;;;
Estonia;Bio10cofiring;2055-2060;0.005284225;;;;
Spain;Bio10cofiring;2020-2025;0.004224325;;;;
Spain;Bio10cofiring;2025-2030;0.00445628;;;;
Spain;Bio10cofiring;2030-2035;0.004468827;;;;
Spain;Bio10cofiring;2035-2040;0.004491734;;;;
Spain;Bio10cofiring;2040-2045;0.004496531;;;;
Spain;Bio10cofiring;2045-2050;0.004506851;;;;
Spain;Bio10cofiring;2050-2055;0.004517654;;;;
Spain;Bio10cofiring;2055-2060;0.004522314;;;;
Finland;Bio10cofiring;2020-2025;0.001594895;;;;
Finland;Bio10cofiring;2025-2030;0.001836972;;;;
Finland;Bio10cofiring;2030-2035;0.001865206;;;;
Finland;Bio10cofiring;2035-2040;0.001879565;;;;
Finland;Bio10cofiring;2040-2045;0.001883011;;;;
Finland;Bio10cofiring;2045-2050;0.001887992;;;;
Finland;Bio10cofiring;2050-2055;0.001896795;;;;
Finland;Bio10cofiring;2055-2060;0.001901186;;;;
France;Bio10cofiring;2020-2025;0.000550693;;;;
France;Bio10cofiring;2025-2030;0.001668379;;;;
France;Bio10cofiring;2030-2035;0.001683221;;;;
France;Bio10cofiring;2035-2040;0.001713295;;;;
France;Bio10cofiring;2040-2045;0.001718857;;;;
France;Bio10cofiring;2045-2050;0.001733425;;;;
France;Bio10cofiring;2050-2055;0.001745906;;;;
France;Bio10cofiring;2055-2060;0.001756438;;;;
GreatBrit.;Bio10cofiring;2020-2025;0.001200168;;;;
GreatBrit.;Bio10cofiring;2025-2030;0.002725791;;;;
GreatBrit.;Bio10cofiring;2030-2035;0.002739496;;;;
GreatBrit.;Bio10cofiring;2035-2040;0.002757192;;;;
GreatBrit.;Bio10cofiring;2040-2045;0.002760819;;;;
GreatBrit.;Bio10cofiring;2045-2050;0.002771095;;;;
GreatBrit.;Bio10cofiring;2050-2055;0.002781578;;;;
GreatBrit.;Bio10cofiring;2055-2060;0.002788041;;;;
Greece;Bio10cofiring;2020-2025;0;;;;
Greece;Bio10cofiring;2025-2030;0;;;;
Greece;Bio10cofiring;2030-2035;0;;;;
Greece;Bio10cofiring;2035-2040;0;;;;
Greece;Bio10cofiring;2040-2045;0;;;;
Greece;Bio10cofiring;2045-2050;0;;;;
Greece;Bio10cofiring;2050-2055;0;;;;
Greece;Bio10cofiring;2055-2060;0;;;;
Croatia;Bio10cofiring;2020-2025;0.00117727;;;;
Croatia;Bio10cofiring;2025-2030;0.001769408;;;;
Croatia;Bio10cofiring;2030-2035;0.001790033;;;;
Croatia;Bio10cofiring;2035-2040;0.001805141;;;;
Croatia;Bio10cofiring;2040-2045;0.001809258;;;;
Croatia;Bio10cofiring;2045-2050;0.00181899;;;;
Croatia;Bio10cofiring;2050-2055;0.001821787;;;;
Croatia;Bio10cofiring;2055-2060;0.001826748;;;;
Hungary;Bio10cofiring;2020-2025;0.000832157;;;;
Hungary;Bio10cofiring;2025-2030;0.001438359;;;;
Hungary;Bio10cofiring;2030-2035;0.001455802;;;;
Hungary;Bio10cofiring;2035-2040;0.001469106;;;;
Hungary;Bio10cofiring;2040-2045;0.001472973;;;;
Hungary;Bio10cofiring;2045-2050;0.001478435;;;;
Hungary;Bio10cofiring;2050-2055;0.001485146;;;;
Hungary;Bio10cofiring;2055-2060;0.001489519;;;;
Ireland;Bio10cofiring;2020-2025;0.001049155;;;;
Ireland;Bio10cofiring;2025-2030;0.001814583;;;;
Ireland;Bio10cofiring;2030-2035;0.001827352;;;;
Ireland;Bio10cofiring;2035-2040;0.001839467;;;;
Ireland;Bio10cofiring;2040-2045;0.001843504;;;;
Ireland;Bio10cofiring;2045-2050;0.001848763;;;;
Ireland;Bio10cofiring;2050-2055;0.001854496;;;;
Ireland;Bio10cofiring;2055-2060;0.001858634;;;;
Italy;Bio10cofiring;2020-2025;0.009608743;;;;
Italy;Bio10cofiring;2025-2030;0.009682186;;;;
Italy;Bio10cofiring;2030-2035;0.009717753;;;;
Italy;Bio10cofiring;2035-2040;0.009727894;;;;
Italy;Bio10cofiring;2040-2045;0.009741861;;;;
Italy;Bio10cofiring;2045-2050;0.009758154;;;;
Italy;Bio10cofiring;2050-2055;0.009764192;;;;
Italy;Bio10cofiring;2055-2060;0.009773481;;;;
Lithuania;Bio10cofiring;2020-2025;0;;;;
Lithuania;Bio10cofiring;2025-2030;0;;;;
Lithuania;Bio10cofiring;2030-2035;0;;;;
Lithuania;Bio10cofiring;2035-2040;0;;;;
Lithuania;Bio10cofiring;2040-2045;0;;;;
Lithuania;Bio10cofiring;2045-2050;0;;;;
Lithuania;Bio10cofiring;2050-2055;0;;;;
Lithuania;Bio10cofiring;2055-2060;0;;;;
Luxemb.;Bio10cofiring;2020-2025;0;;;;
Luxemb.;Bio10cofiring;2025-2030;0;;;;
Luxemb.;Bio10cofiring;2030-2035;0;;;;
Luxemb.;Bio10cofiring;2035-2040;0;;;;
Luxemb.;Bio10cofiring;2040-2045;0;;;;
Luxemb.;Bio10cofiring;2045-2050;0;;;;
Luxemb.;Bio10cofiring;2050-2055;0;;;;
Luxemb.;Bio10cofiring;2055-2060;0;;;;
Latvia;Bio10cofiring;2020-2025;0.001916001;;;;
Latvia;Bio10cofiring;2025-2030;0.003062799;;;;
Latvia;Bio10cofiring;2030-2035;0.003106689;;;;
Latvia;Bio10cofiring;2035-2040;0.003110505;;;;
Latvia;Bio10cofiring;2040-2045;0.003113495;;;;
Latvia;Bio10cofiring;2045-2050;0.003119446;;;;
Latvia;Bio10cofiring;2050-2055;0.003121368;;;;
Latvia;Bio10cofiring;2055-2060;0.003124952;;;;
Netherlands;Bio10cofiring;2020-2025;0.001404011;;;;
Netherlands;Bio10cofiring;2025-2030;0.006347582;;;;
Netherlands;Bio10cofiring;2030-2035;0.006362958;;;;
Netherlands;Bio10cofiring;2035-2040;0.00637945;;;;
Netherlands;Bio10cofiring;2040-2045;0.006383121;;;;
Netherlands;Bio10cofiring;2045-2050;0.006393546;;;;
Netherlands;Bio10cofiring;2050-2055;0.006403264;;;;
Netherlands;Bio10cofiring;2055-2060;0.006415725;;;;
Poland;Bio10cofiring;2020-2025;0.000352468;;;;
Poland;Bio10cofiring;2025-2030;0.001391508;;;;
Poland;Bio10cofiring;2030-2035;0.001430796;;;;
Poland;Bio10cofiring;2035-2040;0.001497737;;;;
Poland;Bio10cofiring;2040-2045;0.001504822;;;;
Poland;Bio10cofiring;2045-2050;0.001538896;;;;
Poland;Bio10cofiring;2050-2055;0.001556798;;;;
Poland;Bio10cofiring;2055-2060;0.001568466;;;;
Portugal;Bio10cofiring;2020-2025;0.003529678;;;;
Portugal;Bio10cofiring;2025-2030;0.003569385;;;;
Portugal;Bio10cofiring;2030-2035;0.003585585;;;;
Portugal;Bio10cofiring;2035-2040;0.003595801;;;;
Portugal;Bio10cofiring;2040-2045;0.003599083;;;;
Portugal;Bio10cofiring;2045-2050;0.003604365;;;;
Portugal;Bio10cofiring;2050-2055;0.003608965;;;;
Portugal;Bio10cofiring;2055-2060;0.003612529;;;;
Romania;Bio10cofiring;2020-2025;0.000888023;;;;
Romania;Bio10cofiring;2025-2030;0.001470374;;;;
Romania;Bio10cofiring;2030-2035;0.001513713;;;;
Romania;Bio10cofiring;2035-2040;0.001525719;;;;
Romania;Bio10cofiring;2040-2045;0.001536602;;;;
Romania;Bio10cofiring;2045-2050;0.001551139;;;;
Romania;Bio10cofiring;2050-2055;0.001571802;;;;
Romania;Bio10cofiring;2055-2060;0.001576323;;;;
Serbia;Bio10cofiring;2020-2025;0;;;;
Serbia;Bio10cofiring;2025-2030;0;;;;
Serbia;Bio10cofiring;2030-2035;0;;;;
Serbia;Bio10cofiring;2035-2040;0;;;;
Serbia;Bio10cofiring;2040-2045;0;;;;
Serbia;Bio10cofiring;2045-2050;0;;;;
Serbia;Bio10cofiring;2050-2055;0;;;;
Serbia;Bio10cofiring;2055-2060;0;;;;
Sweden;Bio10cofiring;2020-2025;0.000250352;;;;
Sweden;Bio10cofiring;2025-2030;0.000816122;;;;
Sweden;Bio10cofiring;2030-2035;0.000897872;;;;
Sweden;Bio10cofiring;2035-2040;0.000919067;;;;
Sweden;Bio10cofiring;2040-2045;0.000924126;;;;
Sweden;Bio10cofiring;2045-2050;0.00093367;;;;
Sweden;Bio10cofiring;2050-2055;0.000945544;;;;
Sweden;Bio10cofiring;2055-2060;0.000955472;;;;
Slovenia;Bio10cofiring;2020-2025;0.000712648;;;;
Slovenia;Bio10cofiring;2025-2030;0.001416206;;;;
Slovenia;Bio10cofiring;2030-2035;0.001433098;;;;
Slovenia;Bio10cofiring;2035-2040;0.0014504;;;;
Slovenia;Bio10cofiring;2040-2045;0.001455086;;;;
Slovenia;Bio10cofiring;2045-2050;0.001462402;;;;
Slovenia;Bio10cofiring;2050-2055;0.00147049;;;;
Slovenia;Bio10cofiring;2055-2060;0.00147641;;;;
Slovakia;Bio10cofiring;2020-2025;0.000639928;;;;
Slovakia;Bio10cofiring;2025-2030;0.001519134;;;;
Slovakia;Bio10cofiring;2030-2035;0.001533932;;;;
Slovakia;Bio10cofiring;2035-2040;0.001547761;;;;
Slovakia;Bio10cofiring;2040-2045;0.001552326;;;;
Slovakia;Bio10cofiring;2045-2050;0.00155838;;;;
Slovakia;Bio10cofiring;2050-2055;0.001565296;;;;
Slovakia;Bio10cofiring;2055-2060;0.001570133;;;;
Belgium;Nuclear;2020-2025;5943;;;;
Belgium;Nuclear;2025-2030;4245;;;;
Belgium;Nuclear;2030-2035;3396;;;;
Belgium;Nuclear;2035-2040;2547;;;;
Belgium;Nuclear;2040-2045;1698;;;;
Belgium;Nuclear;2045-2050;849;;;;
Belgium;Nuclear;2050-2055;0;;;;
Belgium;Nuclear;2055-2060;0;;;;
Bulgaria;Nuclear;2020-2025;2080;;;;
Bulgaria;Nuclear;2025-2030;1485.71429;;;;
Bulgaria;Nuclear;2030-2035;1188.571433;;;;
Bulgaria;Nuclear;2035-2040;891.4285768;;;;
Bulgaria;Nuclear;2040-2045;594.2857199;;;;
Bulgaria;Nuclear;2045-2050;297.1428629;;;;
Bulgaria;Nuclear;2050-2055;0.00049047;;;;
Bulgaria;Nuclear;2055-2060;0.000512598;;;;
Switzerland;Nuclear;2020-2025;2970;;;;
Switzerland;Nuclear;2025-2030;2121.428571;;;;
Switzerland;Nuclear;2030-2035;1697.142857;;;;
Switzerland;Nuclear;2035-2040;1272.857143;;;;
Switzerland;Nuclear;2040-2045;848.5714286;;;;
Switzerland;Nuclear;2045-2050;424.2857143;;;;
Switzerland;Nuclear;2050-2055;0;;;;
Switzerland;Nuclear;2055-2060;0;;;;
CzechR;Nuclear;2020-2025;4040;;;;
CzechR;Nuclear;2025-2030;2885.714308;;;;
CzechR;Nuclear;2030-2035;2308.571483;;;;
CzechR;Nuclear;2035-2040;1731.428643;;;;
CzechR;Nuclear;2040-2045;1154.285786;;;;
CzechR;Nuclear;2045-2050;577.1429306;;;;
CzechR;Nuclear;2050-2055;0.00056932;;;;
CzechR;Nuclear;2055-2060;0.00056976;;;;
Germany;Nuclear;2020-2025;4056;;;;
Germany;Nuclear;2025-2030;2897.142857;;;;
Germany;Nuclear;2030-2035;2317.714286;;;;
Germany;Nuclear;2035-2040;1738.285714;;;;
Germany;Nuclear;2040-2045;1158.857143;;;;
Germany;Nuclear;2045-2050;579.4285714;;;;
Germany;Nuclear;2050-2055;0;;;;
Germany;Nuclear;2055-2060;0;;;;
Spain;Nuclear;2020-2025;7117;;;;
Spain;Nuclear;2025-2030;5083.571446;;;;
Spain;Nuclear;2030-2035;4066.857215;;;;
Spain;Nuclear;2035-2040;3050.14293;;;;
Spain;Nuclear;2040-2045;2033.428644;;;;
Spain;Nuclear;2045-2050;1016.71436;;;;
Spain;Nuclear;2050-2055;0.000585691;;;;
Spain;Nuclear;2055-2060;0.000614754;;;;
Finland;Nuclear;2020-2025;2794;;;;
Finland;Nuclear;2025-2030;1995.714287;;;;
Finland;Nuclear;2030-2035;1596.57143;;;;
Finland;Nuclear;2035-2040;1197.428575;;;;
Finland;Nuclear;2040-2045;798.2857179;;;;
Finland;Nuclear;2045-2050;399.1428608;;;;
Finland;Nuclear;2050-2055;0.000607829;;;;
Finland;Nuclear;2055-2060;0.000608058;;;;
France;Nuclear;2020-2025;61370;;;;
France;Nuclear;2025-2030;43835.71429;;;;
France;Nuclear;2030-2035;35068.57143;;;;
France;Nuclear;2035-2040;26301.42858;;;;
France;Nuclear;2040-2045;17534.28577;;;;
France;Nuclear;2045-2050;8767.142917;;;;
France;Nuclear;2050-2055;0.000774009;;;;
France;Nuclear;2055-2060;0.000774862;;;;
GreatBrit.;Nuclear;2020-2025;9256;;;;
GreatBrit.;Nuclear;2025-2030;6611.428571;;;;
GreatBrit.;Nuclear;2030-2035;5289.142857;;;;
GreatBrit.;Nuclear;2035-2040;3966.857146;;;;
GreatBrit.;Nuclear;2040-2045;2644.571435;;;;
GreatBrit.;Nuclear;2045-2050;1322.285728;;;;
GreatBrit.;Nuclear;2050-2055;0.000554676;;;;
GreatBrit.;Nuclear;2055-2060;0.000576244;;;;
Hungary;Nuclear;2020-2025;1910;;;;
Hungary;Nuclear;2025-2030;1364.285716;;;;
Hungary;Nuclear;2030-2035;1091.428573;;;;
Hungary;Nuclear;2035-2040;818.571431;;;;
Hungary;Nuclear;2040-2045;545.7142891;;;;
Hungary;Nuclear;2045-2050;272.8571463;;;;
Hungary;Nuclear;2050-2055;0.000673598;;;;
Hungary;Nuclear;2055-2060;0.000675545;;;;
Lithuania;Nuclear;2020-2025;7.55E-05;;;;
Lithuania;Nuclear;2025-2030;9.81E-05;;;;
Lithuania;Nuclear;2030-2035;0.000139396;;;;
Lithuania;Nuclear;2035-2040;0.000249119;;;;
Lithuania;Nuclear;2040-2045;0.000291229;;;;
Lithuania;Nuclear;2045-2050;0.000311758;;;;
Lithuania;Nuclear;2050-2055;0.000395502;;;;
Lithuania;Nuclear;2055-2060;0.000395899;;;;
Netherlands;Nuclear;2020-2025;486;;;;
Netherlands;Nuclear;2025-2030;347.1428573;;;;
Netherlands;Nuclear;2030-2035;277.714286;;;;
Netherlands;Nuclear;2035-2040;208.2857146;;;;
Netherlands;Nuclear;2040-2045;138.8571432;;;;
Netherlands;Nuclear;2045-2050;69.42857192;;;;
Netherlands;Nuclear;2050-2055;0.000509552;;;;
Netherlands;Nuclear;2055-2060;0.000509653;;;;
Poland;Nuclear;2020-2025;7.17E-05;;;;
Poland;Nuclear;2025-2030;0.000111407;;;;
Poland;Nuclear;2030-2035;0.000150838;;;;
Poland;Nuclear;2035-2040;0.000264061;;;;
Poland;Nuclear;2040-2045;0.000323757;;;;
Poland;Nuclear;2045-2050;0.000385868;;;;
Poland;Nuclear;2050-2055;0.000490178;;;;
Poland;Nuclear;2055-2060;0.000491439;;;;
Romania;Nuclear;2020-2025;1300;;;;
Romania;Nuclear;2025-2030;928.5714295;;;;
Romania;Nuclear;2030-2035;742.8571443;;;;
Romania;Nuclear;2035-2040;557.142859;;;;
Romania;Nuclear;2040-2045;371.4285745;;;;
Romania;Nuclear;2045-2050;185.7142891;;;;
Romania;Nuclear;2050-2055;0.000498238;;;;
Romania;Nuclear;2055-2060;0.000517505;;;;
Sweden;Nuclear;2020-2025;7725;;;;
Sweden;Nuclear;2025-2030;5517.857148;;;;
Sweden;Nuclear;2030-2035;4414.28572;;;;
Sweden;Nuclear;2035-2040;3310.714294;;;;
Sweden;Nuclear;2040-2045;2207.142866;;;;
Sweden;Nuclear;2045-2050;1103.571438;;;;
Sweden;Nuclear;2050-2055;0.000580685;;;;
Sweden;Nuclear;2055-2060;0.000581017;;;;
Slovenia;Nuclear;2020-2025;696;;;;
Slovenia;Nuclear;2025-2030;497.1428574;;;;
Slovenia;Nuclear;2030-2035;397.7142865;;;;
Slovenia;Nuclear;2035-2040;298.2857152;;;;
Slovenia;Nuclear;2040-2045;198.8571438;;;;
Slovenia;Nuclear;2045-2050;99.42857248;;;;
Slovenia;Nuclear;2050-2055;0.000351128;;;;
Slovenia;Nuclear;2055-2060;0.000362344;;;;
Slovakia;Nuclear;2020-2025;1971.000001;;;;
Slovakia;Nuclear;2025-2030;1407.857144;;;;
Slovakia;Nuclear;2030-2035;1126.285716;;;;
Slovakia;Nuclear;2035-2040;844.714288;;;;
Slovakia;Nuclear;2040-2045;563.1428607;;;;
Slovakia;Nuclear;2045-2050;281.5714325;;;;
Slovakia;Nuclear;2050-2055;0.000733703;;;;
Slovakia;Nuclear;2055-2060;0.000734322;;;;
Finland;Wave;2020-2025;1.62E-05;;;;
Finland;Wave;2025-2030;2.47E-05;;;;
Finland;Wave;2030-2035;7.49E-05;;;;
Finland;Wave;2035-2040;0.000626715;;;;
Finland;Wave;2040-2045;11.99999092;;;;
Finland;Wave;2045-2050;11.99999916;;;;
Finland;Wave;2050-2055;11.99999958;;;;
Finland;Wave;2055-2060;11.99999963;;;;
France;Wave;2020-2025;243.0000002;;;;
France;Wave;2025-2030;243.0000004;;;;
France;Wave;2030-2035;243.0000012;;;;
France;Wave;2035-2040;243.000002;;;;
France;Wave;2040-2045;449.9999871;;;;
France;Wave;2045-2050;449.9999942;;;;
France;Wave;2050-2055;449.999996;;;;
France;Wave;2055-2060;449.9999961;;;;
GreatBrit.;Wave;2020-2025;5.35E-05;;;;
GreatBrit.;Wave;2025-2030;8.41E-05;;;;
GreatBrit.;Wave;2030-2035;0.00029374;;;;
GreatBrit.;Wave;2035-2040;0.000959058;;;;
GreatBrit.;Wave;2040-2045;0.060628044;;;;
GreatBrit.;Wave;2045-2050;1499.999984;;;;
GreatBrit.;Wave;2050-2055;1499.999988;;;;
GreatBrit.;Wave;2055-2060;1499.999989;;;;
Ireland;Wave;2020-2025;2.54E-05;;;;
Ireland;Wave;2025-2030;3.86E-05;;;;
Ireland;Wave;2030-2035;0.000126875;;;;
Ireland;Wave;2035-2040;0.000340921;;;;
Ireland;Wave;2040-2045;0.001270441;;;;
Ireland;Wave;2045-2050;89.99999894;;;;
Ireland;Wave;2050-2055;89.99999912;;;;
Ireland;Wave;2055-2060;89.9999992;;;;
Portugal;Wave;2020-2025;3.77E-05;;;;
Portugal;Wave;2025-2030;5.40E-05;;;;
Portugal;Wave;2030-2035;0.000150878;;;;
Portugal;Wave;2035-2040;0.00052075;;;;
Portugal;Wave;2040-2045;0.000652905;;;;
Portugal;Wave;2045-2050;299.9999956;;;;
Portugal;Wave;2050-2055;299.9999961;;;;
Portugal;Wave;2055-2060;299.9999965;;;;
Austria;Geo;2020-2025;9.98E-05;;;;
Austria;Geo;2025-2030;0.999999794;;;;
Austria;Geo;2030-2035;0.999999907;;;;
Austria;Geo;2035-2040;0.999999938;;;;
Austria;Geo;2040-2045;0.999999951;;;;
Austria;Geo;2045-2050;0.999999962;;;;
Austria;Geo;2050-2055;0.999999935;;;;
Austria;Geo;2055-2060;0.99999983;;;;
CzechR;Geo;2020-2025;9.68E-05;;;;
CzechR;Geo;2025-2030;4.39999943;;;;
CzechR;Geo;2030-2035;4.399999579;;;;
CzechR;Geo;2035-2040;4.399999653;;;;
CzechR;Geo;2040-2045;4.399999666;;;;
CzechR;Geo;2045-2050;4.399999678;;;;
CzechR;Geo;2050-2055;4.399999501;;;;
CzechR;Geo;2055-2060;4.399998861;;;;
Germany;Geo;2020-2025;58.00000009;;;;
Germany;Geo;2025-2030;299.999994;;;;
Germany;Geo;2030-2035;299.9999959;;;;
Germany;Geo;2035-2040;299.999996;;;;
Germany;Geo;2040-2045;299.999996;;;;
Germany;Geo;2045-2050;299.999996;;;;
Germany;Geo;2050-2055;299.9999961;;;;
Germany;Geo;2055-2060;299.9999901;;;;
France;Geo;2020-2025;0.000147138;;;;
France;Geo;2025-2030;79.99999636;;;;
France;Geo;2030-2035;79.99999638;;;;
France;Geo;2035-2040;79.99999762;;;;
France;Geo;2040-2045;79.99999764;;;;
France;Geo;2045-2050;79.99999766;;;;
France;Geo;2050-2055;79.99999648;;;;
France;Geo;2055-2060;79.99999334;;;;
Greece;Geo;2020-2025;119.9999926;;;;
Greece;Geo;2025-2030;119.9999942;;;;
Greece;Geo;2030-2035;119.9999969;;;;
Greece;Geo;2035-2040;119.9999976;;;;
Greece;Geo;2040-2045;119.9999976;;;;
Greece;Geo;2045-2050;119.9999977;;;;
Greece;Geo;2050-2055;119.9999943;;;;
Greece;Geo;2055-2060;119.9999928;;;;
Hungary;Geo;2020-2025;0.000234689;;;;
Hungary;Geo;2025-2030;56.99999576;;;;
Hungary;Geo;2030-2035;56.99999755;;;;
Hungary;Geo;2035-2040;56.99999797;;;;
Hungary;Geo;2040-2045;56.99999797;;;;
Hungary;Geo;2045-2050;56.99999799;;;;
Hungary;Geo;2050-2055;56.9999972;;;;
Hungary;Geo;2055-2060;56.99999545;;;;
Italy;Geo;2020-2025;999.999994;;;;
Italy;Geo;2025-2030;999.9999965;;;;
Italy;Geo;2030-2035;999.9999971;;;;
Italy;Geo;2035-2040;999.9999974;;;;
Italy;Geo;2040-2045;999.9999975;;;;
Italy;Geo;2045-2050;999.9999975;;;;
Italy;Geo;2050-2055;999.9999958;;;;
Italy;Geo;2055-2060;999.9999943;;;;
Latvia;Geo;2020-2025;0.000246841;;;;
Latvia;Geo;2025-2030;9.999999193;;;;
Latvia;Geo;2030-2035;9.9999994;;;;
Latvia;Geo;2035-2040;9.999999444;;;;
Latvia;Geo;2040-2045;9.999999461;;;;
Latvia;Geo;2045-2050;9.999999473;;;;
Latvia;Geo;2050-2055;9.999999095;;;;
Latvia;Geo;2055-2060;9.999997722;;;;
Portugal;Geo;2020-2025;0.000788005;;;;
Portugal;Geo;2025-2030;74.99999605;;;;
Portugal;Geo;2030-2035;74.99999617;;;;
Portugal;Geo;2035-2040;74.99999724;;;;
Portugal;Geo;2040-2045;74.99999711;;;;
Portugal;Geo;2045-2050;74.99999723;;;;
Portugal;Geo;2050-2055;74.99999474;;;;
Portugal;Geo;2055-2060;74.99999378;;;;
Slovakia;Geo;2020-2025;0.000103425;;;;
Slovakia;Geo;2025-2030;3.999999553;;;;
Slovakia;Geo;2030-2035;3.999999624;;;;
Slovakia;Geo;2035-2040;3.999999698;;;;
Slovakia;Geo;2040-2045;3.999999715;;;;
Slovakia;Geo;2045-2050;3.99999973;;;;
Slovakia;Geo;2050-2055;3.999999638;;;;
Slovakia;Geo;2055-2060;3.999999349;;;;
Austria;Hydroregulated;2020-2025;2475.000001;;;;
Austria;Hydroregulated;2025-2030;2475.000001;;;;
Austria;Hydroregulated;2030-2035;2475.000001;;;;
Austria;Hydroregulated;2035-2040;2475.000002;;;;
Austria;Hydroregulated;2040-2045;2475.000002;;;;
Austria;Hydroregulated;2045-2050;2475.000004;;;;
Austria;Hydroregulated;2050-2055;2475.000007;;;;
Austria;Hydroregulated;2055-2060;2475.000009;;;;
BosniaH;Hydroregulated;2020-2025;1456;;;;
BosniaH;Hydroregulated;2025-2030;1456;;;;
BosniaH;Hydroregulated;2030-2035;1456;;;;
BosniaH;Hydroregulated;2035-2040;1456;;;;
BosniaH;Hydroregulated;2040-2045;1456.000001;;;;
BosniaH;Hydroregulated;2045-2050;1456.000001;;;;
BosniaH;Hydroregulated;2050-2055;1456.000001;;;;
BosniaH;Hydroregulated;2055-2060;1456.000001;;;;
Bulgaria;Hydroregulated;2020-2025;1810;;;;
Bulgaria;Hydroregulated;2025-2030;1810.000001;;;;
Bulgaria;Hydroregulated;2030-2035;1810.000001;;;;
Bulgaria;Hydroregulated;2035-2040;1810.000001;;;;
Bulgaria;Hydroregulated;2040-2045;1810.000003;;;;
Bulgaria;Hydroregulated;2045-2050;1810.000004;;;;
Bulgaria;Hydroregulated;2050-2055;1810.000006;;;;
Bulgaria;Hydroregulated;2055-2060;1810.000008;;;;
Switzerland;Hydroregulated;2020-2025;5588.000001;;;;
Switzerland;Hydroregulated;2025-2030;5588.000002;;;;
